X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
621.56,-3512.317,-81.898,0.006,0.002,0.001,0.005,31.1551,0.8553,-0.515094,0.039075,-0.040172,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:03.613,FALSE,
620.306,-3508.923,-85.421,0.007,0.004,0.001,0.006,31.0983,0.855277,-0.515128,0.039111,-0.040192,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:09.633,FALSE,
618.98,-3505.55,-88.907,0.003,0.002,0.001,0.001,31.0425,0.855265,-0.515144,0.039119,-0.040225,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:15.013,FALSE,
617.584,-3502.18,-92.389,0.003,0.002,0,0.003,30.9873,0.855268,-0.515139,0.039121,-0.040235,0.3,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:20.713,FALSE,
616.139,-3498.828,-95.856,0.004,0.004,0.001,0.002,30.9298,0.855261,-0.51515,0.039112,-0.040252,0.28,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:26.433,FALSE,
614.618,-3495.488,-99.342,0.006,0.003,0.001,0.005,30.8683,0.855239,-0.515185,0.039098,-0.04027,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:32.114,FALSE,
613.03,-3492.169,-102.795,0.006,0.005,0.001,0.003,30.8077,0.855228,-0.515205,0.039081,-0.04027,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:37.813,FALSE,
611.4,-3488.866,-106.259,0.006,0.005,0.001,0.003,30.7458,0.855214,-0.515229,0.039071,-0.04026,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:43.493,FALSE,
609.695,-3485.588,-109.691,0.004,0.002,0.001,0.003,30.6859,0.855204,-0.515245,0.039059,-0.040286,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:49.193,FALSE,
607.951,-3482.329,-113.117,0.004,0.003,0.001,0.002,30.6257,0.855199,-0.515254,0.039065,-0.04027,0.27,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:43:55.433,FALSE,
606.136,-3479.081,-116.535,0.006,0.005,0.001,0.003,30.5633,0.855184,-0.515279,0.039071,-0.040257,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:00.553,FALSE,
604.257,-3475.85,-119.943,0.002,0.001,0.001,0.002,30.5032,0.855184,-0.515281,0.039111,-0.040205,0.27,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:06.233,FALSE,
602.32,-3472.641,-123.31,0.007,0.007,0.001,0.002,30.4429,0.855185,-0.51528,0.039096,-0.040215,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:11.893,FALSE,
600.307,-3469.443,-126.668,0.005,0.002,0.001,0.004,30.3805,0.855185,-0.515283,0.039098,-0.040171,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:17.593,FALSE,
598.249,-3466.276,-129.99,0.001,0.001,0,0.001,30.3208,0.855192,-0.515272,0.039099,-0.040162,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:23.453,FALSE,
596.151,-3463.124,-133.323,0.004,0.003,0.001,0.002,30.2609,0.855192,-0.51527,0.039121,-0.040164,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:28.914,FALSE,
594.001,-3459.999,-136.596,0.005,0.005,0.001,0.002,30.2019,0.855202,-0.515253,0.039122,-0.040165,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:34.673,FALSE,
591.8,-3456.9,-139.899,0.004,0.003,0.001,0.002,30.1405,0.855198,-0.515257,0.039129,-0.040186,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:40.253,FALSE,
589.564,-3453.832,-143.176,0.005,0.004,0.001,0.002,30.0815,0.85521,-0.515237,0.03915,-0.040178,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:45.914,FALSE,
587.246,-3450.768,-146.444,0.007,0.006,0.001,0.004,30.0192,0.855208,-0.515239,0.039162,-0.040182,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:51.833,FALSE,
584.866,-3447.729,-149.68,0.004,0.003,0,0.003,29.9556,0.855206,-0.515243,0.039175,-0.040154,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:44:57.353,FALSE,
582.424,-3444.713,-152.876,0.003,0.002,0.001,0.002,29.8925,0.855208,-0.515241,0.03918,-0.040141,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:02.893,FALSE,
579.928,-3441.722,-156.076,0.004,0.003,0.001,0.003,29.8284,0.855209,-0.51524,0.039187,-0.040115,0.35,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:08.573,FALSE,
577.372,-3438.763,-159.245,0.004,0.003,0.001,0.003,29.7658,0.855214,-0.515231,0.039188,-0.040121,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:14.473,FALSE,
574.756,-3435.822,-162.406,0.004,0.003,0.001,0.003,29.6983,0.855206,-0.515248,0.039179,-0.040094,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:19.853,FALSE,
572.074,-3432.903,-165.536,0.006,0.005,0.001,0.003,29.631,0.8552,-0.51526,0.039148,-0.040101,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:25.493,FALSE,
569.334,-3430.001,-168.658,0.003,0.002,0.001,0.002,29.5609,0.855194,-0.515275,0.039104,-0.040065,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:31.153,FALSE,
566.556,-3427.138,-171.736,0.004,0.003,0.001,0.003,29.4934,0.855191,-0.515282,0.03906,-0.040078,0.14,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:36.773,FALSE,
563.743,-3424.299,-174.796,0.004,0.003,0.001,0.002,29.4264,0.855187,-0.51529,0.03902,-0.040106,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:42.433,FALSE,
560.873,-3421.486,-177.85,0.005,0.003,0.001,0.004,29.36,0.855183,-0.515296,0.038998,-0.040133,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:48.053,FALSE,
557.92,-3418.702,-180.859,0.003,0.002,0.001,0.001,29.2935,0.855186,-0.515293,0.038969,-0.040148,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:53.714,FALSE,
554.949,-3415.946,-183.85,0.003,0.002,0,0.003,29.2265,0.855181,-0.5153,0.038947,-0.040169,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:45:59.333,FALSE,
551.929,-3413.224,-186.799,0.002,0.001,0,0.001,29.1649,0.855202,-0.515265,0.038954,-0.040166,0.13,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:04.933,FALSE,
548.904,-3410.544,-189.762,0.004,0.003,0.001,0.002,29.1001,0.855194,-0.515274,0.038965,-0.04022,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:10.573,FALSE,
545.795,-3407.883,-192.693,0.006,0.006,0.001,0.002,29.0342,0.855194,-0.515274,0.038995,-0.040199,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:16.213,FALSE,
542.639,-3405.255,-195.569,0.003,0.002,0,0.003,28.9671,0.855187,-0.515284,0.038993,-0.040211,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:21.833,FALSE,
539.398,-3402.642,-198.44,0.002,0.001,0,0.001,28.9011,0.855191,-0.515277,0.038996,-0.040216,0.28,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:27.453,FALSE,
536.115,-3400.063,-201.275,0.003,0.002,0,0.002,28.8316,0.85518,-0.515295,0.038972,-0.040237,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:33.053,FALSE,
532.811,-3397.521,-204.072,0.003,0.002,0.001,0.002,28.7651,0.855172,-0.515305,0.038978,-0.040269,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:38.653,FALSE,
529.461,-3395.015,-206.882,0.002,0.001,0.001,0.001,28.6981,0.855162,-0.515319,0.039028,-0.040263,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:44.273,FALSE,
526.064,-3392.541,-209.622,0.002,0.002,0.001,0.001,28.6311,0.855156,-0.515328,0.039045,-0.040267,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:49.873,FALSE,
522.584,-3390.092,-212.341,0.002,0.001,0.001,0.002,28.5616,0.855147,-0.515342,0.03903,-0.040277,0.14,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:46:55.473,FALSE,
519.053,-3387.669,-215.052,0.002,0.001,0.001,0.002,28.4908,0.855152,-0.51534,0.038994,-0.040236,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:01.073,FALSE,
515.512,-3385.286,-217.705,0.002,0.001,0.001,0.001,28.4229,0.855133,-0.515366,0.03899,-0.040308,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:06.653,FALSE,
511.895,-3382.923,-220.349,0.004,0.003,0.001,0.002,28.3524,0.855132,-0.515372,0.038983,-0.040261,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:12.273,FALSE,
508.249,-3380.605,-222.959,0.004,0.004,0.001,0.001,28.2835,0.855135,-0.51537,0.03895,-0.040267,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:17.833,FALSE,
504.554,-3378.324,-225.509,0.005,0.004,0.001,0.003,28.2152,0.855128,-0.51538,0.038934,-0.040297,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:23.433,FALSE,
500.832,-3376.074,-228.041,0.003,0.002,0.001,0.002,28.1479,0.85513,-0.515377,0.038939,-0.040285,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:28.993,FALSE,
497.056,-3373.858,-230.568,0.003,0.002,0.001,0.002,28.0786,0.855121,-0.515391,0.038933,-0.040301,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:34.573,FALSE,
493.266,-3371.689,-233.047,0.003,0.002,0.001,0.003,28.0107,0.85512,-0.515394,0.038931,-0.040296,0.31,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:40.153,FALSE,
489.439,-3369.56,-235.526,0.004,0.003,0.001,0.001,27.9424,0.855107,-0.515413,0.038975,-0.040286,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:45.753,FALSE,
485.578,-3367.46,-237.969,0.002,0.002,0,0.002,27.8753,0.855096,-0.515427,0.039012,-0.040297,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:51.314,FALSE,
481.645,-3365.391,-240.326,0.004,0.002,0,0.004,27.8091,0.855097,-0.515424,0.039025,-0.040299,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:47:56.873,FALSE,
477.68,-3363.356,-242.65,0.002,0.002,0,0.001,27.7444,0.855103,-0.515413,0.039052,-0.040289,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:02.433,FALSE,
473.673,-3361.37,-244.971,0.002,0.001,0,0.001,27.6772,0.855095,-0.515424,0.039083,-0.040289,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:07.973,FALSE,
469.65,-3359.415,-247.224,0.002,0.002,0,0.002,27.614,0.855104,-0.515407,0.039101,-0.040308,0.3,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:13.513,FALSE,
465.579,-3357.497,-249.437,0.003,0.001,0,0.003,27.5488,0.855108,-0.515399,0.039087,-0.040334,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:19.073,FALSE,
461.442,-3355.609,-251.639,0.005,0.003,0.001,0.003,27.4797,0.855107,-0.515404,0.039087,-0.040289,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:24.633,FALSE,
457.266,-3353.758,-253.813,0.004,0.002,0,0.003,27.4109,0.855104,-0.515411,0.039082,-0.040257,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:30.353,FALSE,
453.07,-3351.948,-255.935,0.005,0.003,0.001,0.003,27.3431,0.855109,-0.515407,0.039053,-0.04024,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:35.714,FALSE,
448.837,-3350.179,-258.046,0.003,0.002,0,0.002,27.2738,0.855105,-0.515417,0.03903,-0.040217,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:41.233,FALSE,
444.551,-3348.444,-260.113,0.003,0.002,0,0.002,27.2042,0.855099,-0.515431,0.039015,-0.040185,0.12,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:46.793,FALSE,
440.254,-3346.75,-262.148,0.002,0.002,0,0.001,27.136,0.855093,-0.515442,0.038994,-0.040184,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:52.314,FALSE,
435.929,-3345.104,-264.129,0.004,0.004,0.001,0.002,27.0694,0.855094,-0.515442,0.038978,-0.04017,0.3,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:48:58.453,FALSE,
431.574,-3343.498,-266.085,0.007,0.006,0.001,0.004,27.0036,0.855092,-0.515446,0.038991,-0.040148,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:03.353,FALSE,
427.205,-3341.928,-267.997,0.002,0.002,0,0.002,26.9377,0.85509,-0.515451,0.03897,-0.040154,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:09.173,FALSE,
422.786,-3340.404,-269.872,0.003,0.002,0,0.002,26.8726,0.855084,-0.51546,0.038987,-0.040149,0.14,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:14.393,FALSE,
418.337,-3338.915,-271.682,0.004,0.004,0.001,0.001,26.81,0.85509,-0.515449,0.038975,-0.040169,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:19.914,FALSE,
413.848,-3337.466,-273.469,0.005,0.003,0.001,0.004,26.7457,0.855089,-0.515451,0.038957,-0.040185,0.13,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:25.453,FALSE,
409.343,-3336.064,-275.227,0.004,0.004,0.001,0.002,26.683,0.855093,-0.515445,0.038965,-0.040175,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:30.973,FALSE,
404.824,-3334.695,-276.948,0.004,0.004,0.001,0.002,26.6207,0.855096,-0.51544,0.03897,-0.040176,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:36.514,FALSE,
400.268,-3333.378,-278.628,0.005,0.003,0.001,0.003,26.5577,0.855093,-0.515444,0.03896,-0.040197,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:42.013,FALSE,
395.665,-3332.092,-280.258,0.004,0.003,0.001,0.002,26.4932,0.85508,-0.515464,0.03894,-0.040227,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:47.533,FALSE,
391.03,-3330.857,-281.868,0.003,0.002,0,0.002,26.4296,0.855077,-0.515471,0.038915,-0.040241,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:53.333,FALSE,
386.393,-3329.656,-283.437,0.007,0.006,0.001,0.003,26.3658,0.855071,-0.515482,0.038894,-0.040241,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:49:58.613,FALSE,
381.735,-3328.505,-284.973,0.004,0.003,0.001,0.002,26.3016,0.855059,-0.515503,0.038865,-0.040262,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:04.133,FALSE,
377.041,-3327.391,-286.44,0.004,0.003,0.001,0.002,26.2402,0.855065,-0.515495,0.038826,-0.040254,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:09.653,FALSE,
372.321,-3326.322,-287.871,0.005,0.004,0.001,0.002,26.1779,0.855063,-0.515501,0.038766,-0.040284,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:15.173,FALSE,
367.584,-3325.291,-289.254,0.004,0.003,0.001,0.003,26.118,0.855068,-0.515495,0.038735,-0.040283,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:20.733,FALSE,
362.843,-3324.311,-290.609,0.003,0.002,0.001,0.002,26.0586,0.855067,-0.515497,0.038717,-0.040296,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:26.253,FALSE,
358.095,-3323.372,-291.913,0.002,0.001,0,0.002,26.0008,0.855071,-0.515492,0.038724,-0.040276,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:32.033,FALSE,
353.298,-3322.479,-293.189,0.004,0.003,0.001,0.003,25.9404,0.855062,-0.515508,0.03872,-0.04026,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:37.314,FALSE,
348.488,-3321.625,-294.395,0.002,0.001,0,0.002,25.8855,0.855069,-0.515495,0.038714,-0.040277,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:42.833,FALSE,
343.668,-3320.82,-295.587,0.002,0.001,0,0.001,25.8284,0.855054,-0.515516,0.038718,-0.040338,0.13,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:48.353,FALSE,
338.829,-3320.052,-296.737,0.005,0.003,0.001,0.004,25.7716,0.855047,-0.515527,0.038729,-0.040335,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:53.893,FALSE,
333.988,-3319.33,-297.839,0.004,0.003,0,0.002,25.7162,0.855036,-0.515542,0.038746,-0.040361,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:50:59.413,FALSE,
329.109,-3318.654,-298.903,0.005,0.002,0,0.004,25.6639,0.855039,-0.515534,0.03881,-0.040323,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:04.973,FALSE,
324.218,-3318.014,-299.919,0.006,0.005,0.001,0.004,25.6092,0.855032,-0.515546,0.038836,-0.040306,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:10.493,FALSE,
319.326,-3317.428,-300.902,0.003,0.002,0,0.002,25.5554,0.855022,-0.51556,0.038845,-0.040332,0.34,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:16.033,FALSE,
314.398,-3316.881,-301.831,0.005,0.003,0,0.004,25.502,0.855009,-0.515577,0.038847,-0.04037,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:21.553,FALSE,
309.442,-3316.372,-302.7,0.004,0.002,0,0.003,25.4484,0.855007,-0.515583,0.038802,-0.040388,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:27.073,FALSE,
304.458,-3315.916,-303.549,0.004,0.001,0,0.004,25.3924,0.854995,-0.515607,0.038788,-0.040353,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:32.633,FALSE,
299.509,-3315.5,-304.334,0.002,0.001,0,0.001,25.3426,0.854997,-0.515604,0.038784,-0.04035,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:38.153,FALSE,
294.558,-3315.132,-305.09,0.002,0.002,0,0.001,25.2936,0.854999,-0.515601,0.038777,-0.040361,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:43.714,FALSE,
289.602,-3314.811,-305.799,0.003,0.002,0,0.002,25.2452,0.854996,-0.515603,0.038762,-0.040396,0.13,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:49.233,FALSE,
284.624,-3314.536,-306.475,0.004,0.004,0,0.002,25.1958,0.854989,-0.515615,0.038744,-0.040416,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:51:54.733,FALSE,
279.621,-3314.298,-307.086,0.005,0.004,0,0.001,25.1501,0.854996,-0.515604,0.038752,-0.040407,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:00.853,FALSE,
274.633,-3314.114,-307.666,0.005,0.004,0,0.003,25.1027,0.854984,-0.515623,0.038794,-0.040382,0.27,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:05.813,FALSE,
269.631,-3313.973,-308.19,0.005,0.005,0,0.003,25.0591,0.854984,-0.51562,0.038804,-0.04041,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:11.353,FALSE,
264.637,-3313.874,-308.668,0.002,0.002,0,0.001,25.0157,0.854985,-0.515617,0.038811,-0.040418,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:16.873,FALSE,
259.618,-3313.818,-309.105,0.002,0.001,0,0.001,24.9726,0.854984,-0.515618,0.038823,-0.040419,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:22.433,FALSE,
254.593,-3313.807,-309.494,0.004,0.003,0,0.003,24.93,0.854982,-0.51562,0.038814,-0.040437,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:27.953,FALSE,
249.559,-3313.842,-309.838,0.004,0.004,0,0.003,24.8896,0.854988,-0.515611,0.038826,-0.040427,0.29,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:33.493,FALSE,
244.535,-3313.923,-310.142,0.005,0.003,0,0.003,24.8481,0.854984,-0.515617,0.038832,-0.040417,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:39.013,FALSE,
239.505,-3314.046,-310.405,0.006,0.005,0.001,0.003,24.8102,0.854994,-0.5156,0.038831,-0.040413,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:44.573,FALSE,
234.455,-3314.211,-310.613,0.005,0.002,0,0.004,24.7692,0.854989,-0.515611,0.03884,-0.040373,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:50.093,FALSE,
229.427,-3314.42,-310.773,0.003,0.003,0,0.002,24.7322,0.854999,-0.515597,0.038822,-0.040361,0.31,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:52:55.633,FALSE,
224.423,-3314.676,-310.894,0.003,0.003,0,0.002,24.6952,0.854997,-0.5156,0.038809,-0.04038,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:01.733,FALSE,
219.405,-3314.976,-310.979,0.003,0.003,0,0.001,24.6586,0.855004,-0.515593,0.038784,-0.04035,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:06.714,FALSE,
214.372,-3315.323,-311.016,0.005,0.004,0,0.002,24.6216,0.855002,-0.515599,0.038774,-0.04032,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:12.253,FALSE,
209.331,-3315.714,-311.011,0.004,0.003,0,0.002,24.5871,0.855007,-0.515594,0.038768,-0.040284,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:17.773,FALSE,
204.297,-3316.15,-310.961,0.003,0.002,0,0.003,24.5515,0.855004,-0.515603,0.038757,-0.040242,0.26,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:23.333,FALSE,
199.274,-3316.631,-310.872,0.004,0.003,0,0.002,24.5176,0.854999,-0.515614,0.038757,-0.040219,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:28.853,FALSE,
194.283,-3317.155,-310.735,0.003,0.003,0,0.001,24.4874,0.854999,-0.515612,0.03875,-0.040238,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:34.393,FALSE,
189.285,-3317.725,-310.547,0.006,0.006,0,0.002,24.4549,0.854985,-0.515636,0.038756,-0.040233,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:39.914,FALSE,
184.276,-3318.34,-310.32,0.002,0.001,0,0.001,24.4277,0.854993,-0.515622,0.038752,-0.040234,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:45.473,FALSE,
179.289,-3318.998,-310.047,0.002,0.001,0,0.001,24.3996,0.854991,-0.515626,0.038759,-0.040225,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:50.993,FALSE,
174.308,-3319.702,-309.724,0.002,0.001,0,0.001,24.3719,0.854982,-0.515639,0.038772,-0.040229,0.13,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:53:56.533,FALSE,
169.317,-3320.445,-309.357,0.002,0.002,0,0.001,24.3462,0.854983,-0.515639,0.038776,-0.040215,0.13,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:02.053,FALSE,
164.367,-3321.232,-308.935,0.002,0.002,0,0.002,24.3224,0.854984,-0.515637,0.038767,-0.040227,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:07.613,FALSE,
159.431,-3322.063,-308.479,0.003,0.002,0,0.002,24.2997,0.854986,-0.515633,0.03877,-0.040223,0.27,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:13.133,FALSE,
154.534,-3322.937,-307.975,0.004,0.003,0,0.002,24.2767,0.854979,-0.515644,0.038741,-0.040266,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:18.693,FALSE,
149.617,-3323.854,-307.431,0.004,0.003,0,0.003,24.2542,0.854975,-0.515651,0.03868,-0.040312,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:24.213,FALSE,
144.677,-3324.819,-306.837,0.003,0.002,0,0.002,24.2335,0.854983,-0.515643,0.038636,-0.040299,0.26,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:29.714,FALSE,
139.778,-3325.826,-306.204,0.002,0.002,0,0.002,24.2127,0.854979,-0.515652,0.038578,-0.040326,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:35.273,FALSE,
134.879,-3326.876,-305.526,0.005,0.002,0.001,0.004,24.1938,0.854975,-0.515658,0.038563,-0.040327,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:40.793,FALSE,
130.036,-3327.965,-304.794,0.003,0.002,0,0.003,24.1799,0.854983,-0.515644,0.038544,-0.040367,0.31,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:46.493,FALSE,
125.211,-3329.1,-304.023,0.005,0.004,0.001,0.003,24.1647,0.854975,-0.515653,0.038533,-0.040429,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:51.853,FALSE,
120.38,-3330.279,-303.197,0.005,0.004,0,0.003,24.1513,0.854982,-0.515644,0.038546,-0.040387,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:54:57.393,FALSE,
115.549,-3331.505,-302.336,0.004,0.003,0,0.003,24.1394,0.854988,-0.515635,0.03853,-0.040399,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:55:02.933,FALSE,
110.739,-3332.77,-301.416,0.003,0.002,0,0.002,24.1288,0.854999,-0.51562,0.038505,-0.040388,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:55:08.453,FALSE,
105.963,-3334.077,-300.47,0.004,0.002,0,0.004,24.1184,0.854999,-0.515618,0.038481,-0.04042,0.14,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:55:13.993,FALSE,
101.223,-3335.418,-299.49,0.004,0.002,0.001,0.004,24.1083,0.85499,-0.51563,0.038492,-0.040451,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:55:19.533,FALSE,
96.5,-3336.798,-298.469,0.004,0.004,0,0.002,24.0997,0.854991,-0.515629,0.038493,-0.040438,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:55:25.053,FALSE,
