X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
-496.091,-3421.67,-177.353,0.003,0.001,0,0.002,28.9293,0.559129,-0.764908,0.14287,0.286144,0.3,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:30:01.292,FALSE,
-521.6,-3332.143,102.673,0.003,0.002,0,0.002,39.1223,0.457004,-0.72074,0.210818,0.476695,0.23,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:30:09.552,FALSE,
-221.889,-3231.581,207.176,0.005,0.004,0,0.003,15.7591,0.655259,-0.665839,0.177245,0.309641,0.27,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:30:17.552,FALSE,
-2.66,-3187.561,223.25,0.003,0.002,0,0.002,32.1704,0.817359,-0.472966,0.259591,0.202088,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:30:24.932,FALSE,
133.013,-3232.338,263.193,0.005,0.004,0,0.002,37.6733,0.723848,-0.336151,0.472632,0.373717,0.28,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:30:31.872,FALSE,
410.903,-3272.098,73.64,0.002,0.001,0,0.002,33.0707,0.586571,-0.443944,0.601031,0.312426,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:30:40.012,FALSE,
436.709,-3305.192,-85.044,0.003,0.003,0,0.002,42.5549,0.5481,-0.426637,0.670146,0.261673,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:30:47.032,FALSE,
398.895,-3336.62,-151.714,0.005,0.005,0.001,0.003,44.1879,0.592573,-0.5656,0.561798,0.115484,0.28,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:30:53.812,FALSE,
146.193,-3301.08,-291.47,0.005,0.005,0,0.002,36.8729,0.520286,-0.643049,0.534562,0.173304,0.22,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:01.632,FALSE,
186.699,-3376.785,-278.419,0.003,0.002,0.001,0.002,42.3717,0.469617,-0.292042,0.758276,0.345237,0.28,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:08.652,FALSE,
336.878,-3273.162,-35.782,0.011,0.009,0.001,0.007,38.7442,0.414028,-0.090182,0.746724,0.512689,0.36,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:16.773,FALSE,
257.4,-3266.975,22.792,0.003,0.002,0.001,0.002,31.8612,0.420633,-0.140372,0.718908,0.535289,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:23.432,FALSE,
354.736,-3269.113,-108.847,0.004,0.003,0,0.003,41.5083,0.351725,-0.050087,0.794025,0.49326,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:30.812,FALSE,
305.019,-3292.276,-106.628,0.006,0.004,0,0.005,36.0582,0.205529,0.025575,0.824124,0.527184,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:37.732,FALSE,
83.01,-3246.362,-100.062,0.003,0.001,0,0.003,24.6576,0.081523,-0.02207,0.826257,0.556926,0.13,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:45.332,FALSE,
105.421,-3271.238,-241.776,0.002,0.001,0,0.002,37.578,0.163261,-0.157838,0.859351,0.458201,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:52.232,FALSE,
138.039,-3371.817,-283.496,0.006,0.003,0,0.005,44.8842,0.299556,-0.212916,0.849215,0.379166,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:31:59.492,FALSE,
226.37,-3293.392,-234.943,0.003,0.002,0,0.003,41.3277,-0.291274,0.353498,-0.80654,-0.373754,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:32:06.872,FALSE,
-41.471,-3206.656,-7.515,0.003,0.003,0.001,0.002,23.592,-0.308302,0.548337,-0.620339,-0.468461,0.14,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:32:14.532,FALSE,
136.545,-3187.267,77.609,0.005,0.004,0.001,0.002,12.5964,0.480796,-0.504554,0.574701,0.428928,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 19:13:49.672,FALSE,
-279.789,-3257.366,226.237,0.005,0.005,0,0.002,19.6421,0.500325,-0.593056,0.367359,0.512841,0.26,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:13:59.012,FALSE,
-247.854,-3247.511,90.706,0.009,0.004,0,0.008,8.5522,0.579997,-0.557572,0.39412,0.444282,0.15,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:14:06.332,FALSE,
-185.862,-3258.106,324.681,0.002,0.001,0,0.002,34.4329,0.639594,-0.361263,0.359739,0.575323,0.18,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:14:13.772,FALSE,
-419.679,-3309.817,198.022,0.002,0.002,0,0.001,27.5738,0.469773,-0.476171,0.388958,0.633471,0.23,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:14:21.392,FALSE,
-467.722,-3350.24,-11.889,0.004,0.003,0,0.003,26.0583,-0.282604,0.464092,-0.525959,-0.65431,0.26,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:14:28.812,FALSE,
-466.799,-3343.857,51.89,0.003,0.003,0,0.002,27.187,-0.145809,0.381273,-0.624758,-0.665618,0.21,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:14:35.432,FALSE,
-372.315,-3286.553,41.088,0.003,0.001,0,0.002,9.8677,0.260705,-0.253351,0.62469,0.691092,0.18,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:14:42.452,FALSE,
-121.279,-3206.865,177.32,0.003,0.002,0,0.002,20.1568,0.310303,-0.109289,0.606929,0.723467,0.18,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:14:50.072,FALSE,
-108.989,-3275.834,224.237,0.005,0.004,0,0.002,31.3679,0.28816,0.017128,0.572068,0.76773,0.2,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:14:57.192,FALSE,
125.093,-3273.653,278.766,0.005,0.004,0.001,0.002,45.0624,0.253639,0.146204,0.524118,0.799745,0.35,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:15:04.872,FALSE,
392.749,-3277.77,158.866,0.008,0.006,0.001,0.006,33.0128,0.207615,0.109568,0.691269,0.683402,0.27,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:15:12.932,FALSE,
387.846,-3266.373,161.039,0.006,0.005,0.001,0.003,40.6151,0.112377,0.275995,0.613144,0.73161,0.35,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:15:19.572,FALSE,
246.822,-3202.161,142.523,0.003,0.002,0,0.002,15.6585,0.000052,0.140713,0.708194,0.691853,0.15,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:15:26.652,FALSE,
438.175,-3292.33,247.591,0.003,0.002,0,0.003,23.7025,0.166734,0.026667,0.715979,0.677394,0.21,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:15:34.172,FALSE,
304.573,-3247.672,-129.741,0.005,0.004,0.001,0.002,32.7152,0.098055,0.010951,0.848331,0.520191,0.21,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:15:42.272,FALSE,
460.649,-3318.489,29.828,0.002,0.002,0,0.001,43.4101,0.367148,0.031807,0.73481,0.569426,0.24,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:15:49.272,FALSE,
403.82,-3359.661,-145.95,0.002,0.001,0,0.001,43.1961,0.230952,0.009271,0.848726,0.475646,0.16,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:15:56.552,FALSE,
398.293,-3308.443,-145.268,0.005,0.003,0,0.003,39.2497,0.378797,-0.112588,0.775592,0.492234,0.19,TMC 30-B #5320,23.5,1015,39,'20.10.2022 19:16:03.732,FALSE,
