X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
298.569,-3388.416,-242.102,0.003,0.002,0,0.002,7.0061,0.06518,-0.062039,0.643013,0.76055,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:07:22.332,FALSE,
311.826,-3382.138,-242.139,0.006,0.004,0.001,0.004,7.1495,0.065141,-0.062031,0.642986,0.760577,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:07:28.232,FALSE,
324.987,-3375.515,-242.147,0.004,0.003,0,0.003,7.3005,0.065107,-0.061953,0.642975,0.760596,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:07:33.832,FALSE,
337.995,-3368.56,-242.146,0.009,0.009,0.001,0.003,7.457,0.065148,-0.061942,0.642932,0.76063,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:07:39.852,FALSE,
350.868,-3361.27,-242.161,0.009,0.004,0.001,0.007,7.6169,0.06524,-0.06196,0.642889,0.760656,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:07:45.592,FALSE,
363.592,-3353.646,-242.183,0.005,0.004,0.001,0.003,7.7743,0.065278,-0.06197,0.642875,0.760665,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:07:51.712,FALSE,
376.151,-3345.735,-242.24,0.006,0.005,0.001,0.002,7.9282,0.065242,-0.061952,0.642898,0.76065,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:07:57.472,FALSE,
388.603,-3337.462,-242.335,0.003,0.002,0,0.002,8.0847,0.065205,-0.061934,0.64292,0.760636,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:03.652,FALSE,
400.89,-3328.882,-242.4,0.005,0.004,0.001,0.003,8.2457,0.065185,-0.061878,0.642958,0.760609,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:09.432,FALSE,
413.056,-3319.983,-242.445,0.006,0.001,0.001,0.006,8.4091,0.065193,-0.061829,0.643014,0.760565,0.38,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:15.372,FALSE,
408.052,-3320.135,-230.235,0.003,0.003,0.001,0.002,8.473,0.065216,-0.061918,0.64304,0.760535,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:21.412,FALSE,
396.121,-3329.026,-230.199,0.003,0.002,0.001,0.003,8.3162,0.065097,-0.061811,0.643046,0.760548,0.32,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:27.412,FALSE,
384.029,-3337.605,-230.079,0.004,0.004,0.001,0.002,8.17,0.065119,-0.061797,0.642977,0.760606,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:33.672,FALSE,
371.765,-3345.864,-230.064,0.003,0.002,0,0.002,8.016,0.06511,-0.061817,0.642955,0.760623,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:39.352,FALSE,
359.378,-3353.756,-229.955,0.007,0.005,0.001,0.006,7.8674,0.065072,-0.06184,0.642902,0.76067,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:45.512,FALSE,
346.849,-3361.377,-229.939,0.004,0.003,0,0.003,7.7135,0.065012,-0.061795,0.642955,0.760634,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:52.972,FALSE,
334.184,-3368.658,-229.942,0.004,0.003,0.001,0.003,7.5633,0.064984,-0.061825,0.642962,0.760628,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:08:57.112,FALSE,
321.353,-3375.61,-229.923,0.005,0.005,0.001,0.003,7.4129,0.065003,-0.061911,0.642985,0.7606,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:03.352,FALSE,
308.425,-3382.227,-229.861,0.003,0.003,0.001,0.001,7.2745,0.06505,-0.061947,0.64298,0.760597,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:08.892,FALSE,
295.365,-3388.509,-229.838,0.005,0.004,0.001,0.002,7.1384,0.065116,-0.061972,0.642996,0.760575,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:14.712,FALSE,
282.214,-3394.433,-229.807,0.005,0.003,0,0.004,7.0074,0.065193,-0.061985,0.643015,0.760552,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:20.532,FALSE,
268.921,-3400.013,-229.842,0.005,0.004,0,0.003,6.8692,0.065185,-0.062011,0.643084,0.760493,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:26.352,FALSE,
255.588,-3405.244,-229.815,0.004,0.003,0,0.004,6.7454,0.065236,-0.062039,0.643098,0.760474,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:32.932,FALSE,
242.148,-3410.14,-229.795,0.003,0.002,0.001,0.002,6.6281,0.065222,-0.062011,0.643103,0.760473,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:37.932,FALSE,
228.618,-3414.681,-229.766,0.005,0.004,0.001,0.002,6.5193,0.065169,-0.061932,0.643094,0.760492,0.33,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:43.732,FALSE,
214.973,-3418.861,-229.693,0.005,0.003,0,0.004,6.4159,0.065207,-0.061937,0.64308,0.7605,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:49.872,FALSE,
201.231,-3422.707,-229.697,0.002,0.002,0,0.002,6.3054,0.065159,-0.062022,0.643105,0.760476,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:09:55.412,FALSE,
187.478,-3426.194,-229.676,0.004,0.004,0.001,0.002,6.2163,0.06519,-0.062061,0.643062,0.760507,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:01.252,FALSE,
173.659,-3429.32,-229.669,0.004,0.003,0,0.003,6.1307,0.065145,-0.061994,0.643064,0.760514,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:07.092,FALSE,
159.787,-3432.091,-229.671,0.004,0.003,0,0.002,6.053,0.065104,-0.061929,0.643059,0.760527,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:12.952,FALSE,
145.814,-3434.486,-229.662,0.003,0.003,0,0.001,5.9754,0.065036,-0.061983,0.643068,0.760521,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:18.832,FALSE,
131.846,-3436.52,-229.668,0.004,0.003,0,0.002,5.9076,0.065028,-0.061994,0.643087,0.760505,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:24.712,FALSE,
117.817,-3438.194,-229.671,0.005,0.002,0,0.004,5.8488,0.065117,-0.062059,0.643099,0.760482,0.12,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:30.612,FALSE,
103.795,-3439.504,-229.649,0.003,0.002,0,0.002,5.8047,0.065176,-0.062061,0.643081,0.760492,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:36.472,FALSE,
89.631,-3440.448,-229.641,0.002,0.001,0,0.002,5.7597,0.065205,-0.062269,0.643082,0.760471,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:42.372,FALSE,
75.535,-3441.035,-229.675,0.004,0.003,0,0.003,5.723,0.065256,-0.062358,0.643113,0.760433,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:48.292,FALSE,
61.486,-3441.257,-229.681,0.004,0.003,0,0.003,5.6985,0.065271,-0.062244,0.643155,0.760406,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:10:54.352,FALSE,
47.415,-3441.109,-229.713,0.008,0.007,0,0.003,5.6828,0.065236,-0.062155,0.643186,0.76039,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:00.092,FALSE,
33.268,-3440.601,-229.734,0.004,0.004,0,0.002,5.6763,0.065172,-0.062211,0.643202,0.760377,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:06.232,FALSE,
19.186,-3439.719,-229.735,0.004,0.002,0.001,0.003,5.685,0.065172,-0.06218,0.64319,0.76039,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:11.872,FALSE,
5.125,-3438.471,-229.735,0.006,0.005,0,0.003,5.7027,0.06522,-0.062151,0.643176,0.7604,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:17.752,FALSE,
-8.952,-3436.859,-229.723,0.003,0.002,0,0.002,5.7301,0.065259,-0.062192,0.643155,0.760411,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:23.632,FALSE,
-23.036,-3434.883,-229.728,0.003,0.003,0,0.001,5.7691,0.065222,-0.062249,0.643123,0.760437,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:29.512,FALSE,
-37.053,-3432.545,-229.773,0.005,0.005,0,0.003,5.8122,0.065099,-0.062223,0.643127,0.760446,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:35.412,FALSE,
-50.961,-3429.836,-229.783,0.005,0.002,0,0.005,5.8615,0.065113,-0.062158,0.643133,0.760445,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:41.232,FALSE,
-64.885,-3426.79,-229.848,0.002,0.001,0,0.001,5.9141,0.065115,-0.062185,0.643175,0.760407,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:47.212,FALSE,
-78.755,-3423.364,-229.867,0.005,0.004,0,0.003,5.9864,0.065166,-0.06229,0.643142,0.760422,0.28,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:52.932,FALSE,
-92.555,-3419.6,-229.911,0.004,0.003,0,0.002,6.0568,0.065237,-0.06234,0.643164,0.760393,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:11:59.072,FALSE,
-106.287,-3415.488,-229.946,0.004,0.002,0,0.003,6.1369,0.065292,-0.062362,0.643169,0.760382,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:04.552,FALSE,
-119.963,-3410.996,-229.957,0.004,0.002,0.001,0.004,6.2269,0.065314,-0.062414,0.643169,0.760376,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:10.372,FALSE,
-133.553,-3406.154,-229.971,0.005,0.003,0,0.004,6.3221,0.065321,-0.06243,0.643176,0.760368,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:16.512,FALSE,
-147.09,-3400.973,-230.016,0.004,0.002,0,0.003,6.4267,0.06524,-0.062424,0.643178,0.760374,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:22.072,FALSE,
-160.522,-3395.437,-230.092,0.006,0.002,0,0.006,6.5293,0.065192,-0.062388,0.643219,0.760347,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:27.992,FALSE,
-173.843,-3389.569,-230.138,0.006,0.004,0,0.004,6.6409,0.065183,-0.06235,0.643225,0.760345,0.28,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:33.832,FALSE,
-187.043,-3383.337,-230.143,0.006,0.005,0,0.003,6.7555,0.065277,-0.062342,0.643226,0.760338,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:40.012,FALSE,
-200.136,-3376.768,-230.198,0.006,0.005,0,0.003,6.8799,0.065312,-0.062414,0.643222,0.760332,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:45.672,FALSE,
-213.118,-3369.899,-230.297,0.004,0.003,0,0.003,7.0045,0.065223,-0.062393,0.643262,0.760307,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:51.792,FALSE,
-226.008,-3362.662,-230.302,0.003,0.002,0,0.002,7.139,0.06521,-0.0624,0.643253,0.760316,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:12:57.552,FALSE,
-238.746,-3355.104,-230.404,0.004,0.003,0,0.002,7.2688,0.065162,-0.062357,0.643295,0.760288,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:03.532,FALSE,
-251.35,-3347.206,-230.444,0.003,0.002,0,0.002,7.4071,0.065204,-0.06239,0.643295,0.760281,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:09.532,FALSE,
-246.41,-3346.964,-218.234,0.004,0.003,0.001,0.003,7.5093,0.065196,-0.062416,0.643317,0.760261,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:15.552,FALSE,
-233.997,-3354.863,-218.135,0.003,0.003,0.001,0.001,7.3863,0.065328,-0.062562,0.643248,0.760296,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:21.552,FALSE,
-221.445,-3362.422,-218.105,0.003,0.002,0.001,0.002,7.2525,0.065448,-0.062628,0.643262,0.760269,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:27.532,FALSE,
-208.74,-3369.659,-218.054,0.003,0.002,0,0.002,7.1274,0.06543,-0.062579,0.64325,0.760284,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:33.512,FALSE,
-195.934,-3376.531,-217.957,0.005,0.005,0,0.001,7.0062,0.0654,-0.062483,0.643237,0.760306,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:39.672,FALSE,
-183.046,-3383.119,-217.967,0.005,0.004,0.001,0.003,6.8878,0.065344,-0.062441,0.643251,0.760302,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:45.712,FALSE,
-170.071,-3389.352,-217.891,0.003,0.002,0.001,0.002,6.7778,0.065313,-0.06247,0.643257,0.760297,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:51.292,FALSE,
-156.903,-3395.228,-217.828,0.004,0.003,0,0.003,6.6759,0.06532,-0.062498,0.643222,0.760324,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:13:57.192,FALSE,
-143.655,-3400.771,-217.799,0.004,0.002,0.001,0.003,6.5759,0.065311,-0.062479,0.643203,0.760343,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:03.092,FALSE,
-130.355,-3405.98,-217.776,0.003,0.003,0.001,0.001,6.4757,0.065363,-0.062459,0.643214,0.76033,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:08.952,FALSE,
-116.948,-3410.817,-217.743,0.003,0.002,0,0.002,6.3863,0.065369,-0.062443,0.643204,0.76034,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:14.752,FALSE,
-103.49,-3415.319,-217.715,0.003,0.002,0,0.002,6.3052,0.065366,-0.062439,0.643185,0.760356,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:20.572,FALSE,
-89.96,-3419.441,-217.659,0.003,0.003,0,0.001,6.2347,0.065293,-0.062384,0.64315,0.760397,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:26.392,FALSE,
-76.364,-3423.227,-217.591,0.002,0.002,0,0.001,6.1711,0.065217,-0.062328,0.643117,0.760436,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:32.452,FALSE,
-62.684,-3426.656,-217.569,0.005,0.003,0,0.004,6.1033,0.065264,-0.062266,0.643139,0.760419,0.13,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:38.032,FALSE,
-49,-3429.713,-217.495,0.006,0.006,0,0.002,6.0562,0.065384,-0.06237,0.643082,0.760447,0.13,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:43.892,FALSE,
-35.299,-3432.426,-217.476,0.005,0.004,0,0.003,6.0114,0.065368,-0.062438,0.64307,0.760453,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:49.732,FALSE,
-21.462,-3434.767,-217.482,0.003,0.002,0,0.002,5.9663,0.065327,-0.062319,0.643108,0.760435,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:14:55.612,FALSE,
-7.587,-3436.746,-217.497,0.004,0.003,0,0.003,5.9304,0.065351,-0.06225,0.643136,0.760415,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:01.452,FALSE,
6.24,-3438.368,-217.492,0.004,0.003,0,0.002,5.9064,0.065342,-0.062246,0.643148,0.760406,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:07.352,FALSE,
20.111,-3439.621,-217.501,0.007,0.005,0,0.004,5.8867,0.06531,-0.06227,0.643184,0.760376,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:13.232,FALSE,
33.995,-3440.509,-217.484,0.003,0.003,0,0.001,5.8832,0.065228,-0.062251,0.643173,0.760393,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:19.332,FALSE,
47.926,-3441.029,-217.467,0.003,0.003,0,0.002,5.887,0.065315,-0.062197,0.643177,0.760387,0.53,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:25.012,FALSE,
61.797,-3441.183,-217.449,0.007,0.005,0,0.004,5.9036,0.065306,-0.062263,0.643138,0.760415,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:30.892,FALSE,
75.653,-3440.98,-217.423,0.007,0.007,0,0.002,5.9264,0.065302,-0.062332,0.643113,0.760431,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:36.772,FALSE,
89.528,-3440.414,-217.396,0.002,0.002,0,0.001,5.9614,0.065264,-0.062276,0.643079,0.760468,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:42.672,FALSE,
103.454,-3439.494,-217.409,0.005,0.004,0,0.003,6.0031,0.065252,-0.062138,0.643073,0.760485,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:48.572,FALSE,
117.254,-3438.19,-217.416,0.004,0.003,0,0.003,6.0463,0.065219,-0.062134,0.643085,0.760478,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:15:54.432,FALSE,
131.045,-3436.528,-217.424,0.004,0.003,0,0.002,6.1025,0.065231,-0.062217,0.643043,0.760506,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:00.312,FALSE,
144.821,-3434.504,-217.41,0.005,0.003,0,0.004,6.1685,0.065284,-0.062156,0.643033,0.760515,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:06.352,FALSE,
158.568,-3432.116,-217.41,0.002,0.002,0,0.001,6.2418,0.065324,-0.062122,0.643017,0.760528,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:12.092,FALSE,
172.232,-3429.355,-217.411,0.002,0.002,0.001,0.001,6.3159,0.065266,-0.06213,0.643016,0.760533,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:17.932,FALSE,
185.85,-3426.232,-217.427,0.002,0.001,0,0.002,6.3968,0.065237,-0.062133,0.643019,0.760533,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:23.792,FALSE,
199.407,-3422.753,-217.417,0.006,0.005,0.001,0.003,6.489,0.065242,-0.062059,0.643025,0.760534,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:29.632,FALSE,
212.913,-3418.92,-217.423,0.003,0.002,0,0.003,6.5872,0.065259,-0.062023,0.643022,0.760537,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:35.452,FALSE,
226.355,-3414.75,-217.451,0.006,0.004,0,0.005,6.6871,0.065258,-0.062023,0.643033,0.760528,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:41.852,FALSE,
239.679,-3410.21,-217.497,0.007,0.005,0.001,0.005,6.7901,0.065227,-0.062039,0.643043,0.760521,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:47.172,FALSE,
252.914,-3405.323,-217.523,0.006,0.005,0,0.003,6.9024,0.065242,-0.062076,0.643026,0.760531,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:52.912,FALSE,
266.051,-3400.109,-217.574,0.008,0.006,0.001,0.005,7.0175,0.065266,-0.062087,0.643038,0.760518,0.36,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:16:58.752,FALSE,
279.117,-3394.526,-217.572,0.003,0.002,0,0.002,7.1457,0.065199,-0.062029,0.642988,0.760571,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:04.452,FALSE,
292.086,-3388.61,-217.594,0.009,0.007,0.001,0.005,7.2732,0.065167,-0.062038,0.642955,0.760601,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:10.312,FALSE,
304.933,-3382.337,-217.596,0.004,0.002,0,0.003,7.4046,0.065052,-0.061956,0.64294,0.76063,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:17.052,FALSE,
317.685,-3375.732,-217.612,0.008,0.005,0.001,0.007,7.5415,0.065101,-0.061975,0.642917,0.760644,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:22.012,FALSE,
330.303,-3368.791,-217.641,0.009,0.008,0.001,0.002,7.6839,0.065199,-0.061984,0.6429,0.760649,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:27.912,FALSE,
342.783,-3361.519,-217.707,0.005,0.004,0.001,0.004,7.8254,0.065241,-0.061965,0.642909,0.760639,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:33.932,FALSE,
355.133,-3353.908,-217.683,0.005,0.004,0.001,0.002,7.9728,0.065257,-0.061949,0.642887,0.760658,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:39.752,FALSE,
367.29,-3345.997,-217.781,0.004,0.003,0.001,0.003,8.1099,0.065197,-0.061916,0.642947,0.760615,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:45.692,FALSE,
379.361,-3337.745,-217.855,0.011,0.007,0.001,0.008,8.2548,0.065168,-0.061874,0.642986,0.760588,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:51.672,FALSE,
391.27,-3329.176,-217.878,0.004,0.002,0,0.003,8.4028,0.065203,-0.061905,0.643001,0.760569,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:17:57.632,FALSE,
403.031,-3320.293,-217.996,0.005,0.003,0.001,0.004,8.5514,0.065192,-0.061885,0.643036,0.760542,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:03.632,FALSE,
398.067,-3320.453,-205.708,0.005,0.004,0.001,0.003,8.6325,0.065193,-0.061912,0.64304,0.760537,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:09.652,FALSE,
386.512,-3329.322,-205.681,0.005,0.003,0.001,0.004,8.4862,0.065116,-0.061827,0.643066,0.760528,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:15.692,FALSE,
374.785,-3337.879,-205.621,0.006,0.004,0.001,0.004,8.3466,0.065122,-0.061807,0.643041,0.760551,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:21.632,FALSE,
362.9,-3346.112,-205.592,0.004,0.003,0.001,0.003,8.2066,0.065137,-0.061829,0.643012,0.760572,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:27.612,FALSE,
350.922,-3354.011,-205.495,0.004,0.003,0.001,0.003,8.0746,0.065117,-0.061812,0.642953,0.760625,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:33.532,FALSE,
338.796,-3361.634,-205.459,0.005,0.003,0.001,0.004,7.9355,0.065028,-0.061786,0.642955,0.760633,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:39.472,FALSE,
326.514,-3368.898,-205.412,0.006,0.004,0.001,0.004,7.7988,0.064996,-0.061812,0.642954,0.760634,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:45.392,FALSE,
314.07,-3375.829,-205.399,0.005,0.004,0.001,0.003,7.6591,0.064976,-0.061894,0.642975,0.760612,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:51.372,FALSE,
301.49,-3382.425,-205.387,0.007,0.006,0.001,0.002,7.5291,0.065002,-0.061934,0.642983,0.7606,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:18:57.132,FALSE,
288.867,-3388.689,-205.381,0.005,0.004,0.001,0.004,7.4079,0.065076,-0.061931,0.642991,0.760587,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:03.032,FALSE,
276.09,-3394.601,-205.349,0.002,0.002,0,0.002,7.2886,0.065125,-0.061984,0.642976,0.760591,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:08.832,FALSE,
263.234,-3400.176,-205.31,0.005,0.005,0,0.003,7.168,0.065192,-0.062073,0.643,0.760558,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:14.652,FALSE,
250.289,-3405.384,-205.246,0.005,0.003,0,0.004,7.056,0.065189,-0.062074,0.643012,0.760548,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:20.452,FALSE,
237.263,-3410.264,-205.227,0.003,0.003,0.001,0.001,6.9497,0.065215,-0.062033,0.643039,0.760526,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:26.252,FALSE,
224.14,-3414.79,-205.205,0.007,0.003,0.001,0.006,6.8533,0.065189,-0.061982,0.643014,0.760553,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:32.332,FALSE,
210.929,-3418.952,-205.174,0.003,0.003,0,0.002,6.7589,0.065154,-0.06194,0.643011,0.760562,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:38.372,FALSE,
197.615,-3422.774,-205.193,0.003,0.003,0,0.001,6.6609,0.065138,-0.062022,0.643029,0.760542,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:43.672,FALSE,
184.296,-3426.242,-205.179,0.005,0.003,0,0.003,6.577,0.065154,-0.062032,0.643028,0.760541,0.25,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:49.492,FALSE,
170.878,-3429.359,-205.17,0.006,0.005,0,0.003,6.5018,0.065141,-0.061998,0.643014,0.760556,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:19:55.692,FALSE,
157.433,-3432.11,-205.174,0.007,0.006,0,0.002,6.4294,0.065105,-0.061956,0.643025,0.760554,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:01.412,FALSE,
143.879,-3434.488,-205.169,0.004,0.003,0,0.002,6.36,0.065067,-0.061992,0.64304,0.760541,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:07.132,FALSE,
130.355,-3436.507,-205.157,0.005,0.002,0,0.004,6.3005,0.065008,-0.061982,0.643049,0.760539,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:12.932,FALSE,
116.746,-3438.164,-205.157,0.007,0.004,0,0.005,6.2518,0.065077,-0.062044,0.643031,0.760544,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:19.092,FALSE,
103.138,-3439.455,-205.137,0.005,0.004,0,0.002,6.21,0.06515,-0.062065,0.643028,0.760538,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:24.672,FALSE,
89.425,-3440.385,-205.142,0.002,0.002,0,0.001,6.171,0.065171,-0.062238,0.643022,0.760528,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:30.552,FALSE,
