X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
-91.223,-3317.673,-332.191,0.006,0.004,0,0.004,22.6187,0.854916,-0.515759,0.038433,-0.040419,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:23.033,FALSE,
-94.095,-3315.213,-334.907,0.005,0.002,0,0.004,22.5583,0.854916,-0.51576,0.038438,-0.040414,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:28.914,FALSE,
-96.962,-3312.754,-337.581,0.004,0.001,0,0.004,22.4988,0.854917,-0.515758,0.038405,-0.040437,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:34.333,FALSE,
-99.836,-3310.284,-340.279,0.006,0.004,0.001,0.005,22.4382,0.854918,-0.515759,0.038405,-0.040409,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:40.253,FALSE,
-102.698,-3307.842,-342.984,0.005,0.004,0,0.003,22.3766,0.854911,-0.515771,0.038364,-0.040444,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:45.773,FALSE,
-105.553,-3305.39,-345.708,0.003,0.002,0,0.002,22.3119,0.854894,-0.515801,0.038356,-0.040433,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:51.473,FALSE,
-108.423,-3302.914,-348.366,0.003,0.002,0.001,0.001,22.2565,0.85491,-0.515772,0.03837,-0.040437,0.25,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:57.193,FALSE,
-111.285,-3300.461,-351.057,0.001,0.001,0,0.001,22.1962,0.854909,-0.515775,0.038345,-0.040457,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:02.933,FALSE,
-114.155,-3298.008,-353.766,0.002,0.001,0,0.001,22.1352,0.854907,-0.515779,0.03834,-0.040446,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:08.633,FALSE,
-117.036,-3295.551,-356.444,0.003,0.003,0,0.001,22.0777,0.854916,-0.515764,0.038337,-0.040466,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:14.373,FALSE,
-119.899,-3293.097,-359.163,0.003,0.002,0,0.001,22.0143,0.854902,-0.515786,0.0383,-0.0405,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:20.093,FALSE,
-122.776,-3290.617,-361.788,0.003,0.001,0,0.002,21.9623,0.854936,-0.515732,0.038321,-0.040463,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:25.853,FALSE,
-125.657,-3288.158,-364.453,0.002,0.002,0,0.001,21.9029,0.854937,-0.51573,0.038311,-0.040461,0.12,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:31.613,FALSE,
-128.507,-3285.718,-367.144,0.002,0.001,0,0.002,21.8423,0.854933,-0.515736,0.038279,-0.040501,0.12,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:37.253,FALSE,
-131.364,-3283.265,-369.851,0.002,0.001,0,0.002,21.7819,0.854931,-0.515739,0.038261,-0.040524,0.12,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:42.993,FALSE,
-134.225,-3280.804,-372.548,0.003,0.001,0,0.002,21.7224,0.854936,-0.515733,0.03826,-0.040507,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:48.714,FALSE,
-137.074,-3278.346,-375.252,0.002,0.001,0,0.002,21.6606,0.854927,-0.515747,0.038234,-0.040545,0.12,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:49:54.453,FALSE,
-139.941,-3275.893,-377.96,0.005,0.003,0.001,0.004,21.5993,0.854923,-0.515754,0.038197,-0.040568,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:00.173,FALSE,
-142.797,-3273.428,-380.618,0.002,0.002,0,0,21.5421,0.854931,-0.51574,0.038219,-0.040567,0.12,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:05.893,FALSE,
-145.667,-3270.966,-383.293,0.002,0.001,0,0.002,21.4841,0.854939,-0.515726,0.03824,-0.04054,0.11,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:12.114,FALSE,
-148.528,-3268.516,-385.969,0.002,0.002,0,0.001,21.4244,0.854939,-0.515726,0.038238,-0.040541,0.11,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:17.353,FALSE,
-151.391,-3266.065,-388.679,0.002,0.001,0,0.001,21.3654,0.854944,-0.515718,0.038238,-0.040555,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:23.093,FALSE,
-154.277,-3263.611,-391.378,0.003,0.002,0.001,0.002,21.303,0.854936,-0.515732,0.038236,-0.040529,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:28.813,FALSE,
-157.16,-3261.16,-394.057,0.003,0.002,0,0.002,21.2432,0.854937,-0.515732,0.038231,-0.04052,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:34.573,FALSE,
-160.042,-3258.709,-396.784,0.003,0.003,0,0.001,21.1811,0.854933,-0.515741,0.038233,-0.040493,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:40.314,FALSE,
-162.919,-3256.245,-399.46,0.002,0.001,0,0.002,21.1234,0.854941,-0.515727,0.038236,-0.040498,0.26,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:46.193,FALSE,
-165.795,-3253.771,-402.131,0.004,0.004,0,0.001,21.0649,0.854945,-0.515719,0.038252,-0.040493,0.13,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:51.933,FALSE,
-168.64,-3251.307,-404.836,0.003,0.003,0,0.001,21.0047,0.854946,-0.515718,0.038249,-0.04048,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:50:57.593,FALSE,
-171.493,-3248.868,-407.554,0.003,0.002,0,0.002,20.9407,0.854927,-0.515748,0.038265,-0.040489,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:03.293,FALSE,
-174.362,-3246.41,-410.263,0.003,0.003,0,0.002,20.8796,0.854925,-0.515753,0.038255,-0.040476,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:09.053,FALSE,
-177.242,-3243.956,-412.932,0.004,0.003,0.001,0.002,20.821,0.854929,-0.515746,0.038256,-0.040471,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:14.853,FALSE,
-180.103,-3241.515,-415.645,0.003,0.003,0.001,0.002,20.7574,0.854914,-0.515772,0.038247,-0.040479,0.14,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:20.593,FALSE,
-182.972,-3239.055,-418.339,0.005,0.003,0.001,0.004,20.6986,0.85492,-0.515763,0.038244,-0.040474,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:26.293,FALSE,
-185.854,-3236.584,-420.974,0.003,0.003,0,0.001,20.6421,0.854928,-0.515748,0.038259,-0.040492,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:32.053,FALSE,
-188.716,-3234.14,-423.721,0.004,0.003,0,0.002,20.5774,0.85491,-0.515777,0.038242,-0.040501,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:37.833,FALSE,
-191.577,-3231.674,-426.413,0.003,0.002,0,0.002,20.5186,0.854916,-0.515769,0.03825,-0.040485,0.31,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:43.613,FALSE,
-194.433,-3229.202,-429.085,0.002,0.002,0,0.001,20.4598,0.854915,-0.515767,0.038255,-0.040512,0.15,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:51:49.373,FALSE,
